ID,RequirementID,Objective,Preconditions,Inputs,Procedure,Oracle,Environment,EvidenceLocator,Status,Owner,CaseType,ExecutableArtifact,ExpectedErrorCode,OracleType,DocumentationOracleID,DocumentationConformanceStatus,ImplementationConformanceStatus
VC-MAS-012,MAS-012,"Проверить выполнение MAS-012: Master не должен иметь write-доступа к Core, Memory и Monade stores и не должен исполнять ExternalEffect.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-029;ADR-035;ADR-038) and dependency state (SYS-006) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MAS-012.","Execute inspection against the exact artifact/transition defined by MOD-MASTER;CTX-MASTER;ART-EXPECTED; capture inputs, digests, receipts and observed state transitions.",Deployment/IAM tests подтверждают отсутствие write credentials и tool dispatch API.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MAS-012,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MAS-012,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-001,MON-001,"Проверить выполнение MON-001: Monade должна создавать Task с Goal, accountable owner, CompletionContract и начальным composite context scope.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-001) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-001.","Execute api test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",Task creation schema и invariant tests подтверждают все mandatory fields.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-001,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-001,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-002,MON-002,"Проверить выполнение MON-002: Monade должна владеть PlanRevision и TransitionGraph, но не ExpectedChangePatch Master и не Permit Core.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-001) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-002.","Execute state test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",Ownership checks исключают запись чужих artifact types.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-002,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-002,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-003,MON-003,Проверить выполнение MON-003: Monade должна состоять из независимых Execution и Acceptance компонентов с раздельными identities и stores не ниже Standard profile.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-001) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-003.","Execute data test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",Deployment manifest и access tests подтверждают separation; Compact profile сохраняет логические boundaries.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-003,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-003,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-004,MON-004,Проверить выполнение MON-004: Monade Execution должна принимать подписанный ExpectedChangePatch только после успешного Expectation Admission Gate.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-009) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-004.","Execute integrity test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",ExpectedChange без crossing receipt не попадает в execution projection.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-004,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-004,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-005,MON-005,"Проверить выполнение MON-005: Monade Execution должна формировать OperationalBinding без изменения semantic target, expected claims и preserved invariants Master.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-005.","Execute security test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",Mutation tests каждого защищённого поля требуют нового ExpectedChangePatch.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-005,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-005,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-006,MON-006,"Проверить выполнение MON-006: Monade Execution должна формировать отдельный ExecutionDispatchSubmission для конкретных actor, tool, target, operation, parameters, effect profile и reconciliation method.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-006.","Execute model test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",Schema validates all fields; wildcard target and missing reconciliation fail for mutating effect.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-006,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-006,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-007,MON-007,Проверить выполнение MON-007: Prompt Compiler должен создавать PromptManifest из разрешённой context projection и не выдавать модели неразрешённые components.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-007.","Execute schema test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",Claim-reference and classification tests подтверждают exact projection.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-007,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-007,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-008,MON-008,Проверить выполнение MON-008: Dispatch Gate должен атомарно добавить ExecutionIntent и OutboxCommand в новый context и consume ExecutionPermit; внешний эффект выполняется позже dispatcher.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-008.","Execute fault injection against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",Fault injection показывает all-or-none для context artifacts; external call отсутствует внутри gate transaction.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-008,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-008,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-009,MON-009,Проверить выполнение MON-009: ExecutionObservation должна добавляться отдельным idempotent Observation Gate и иметь статус OBSERVED/UNVERIFIED.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-009.","Execute idempotency test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",Duplicate observation ID создаёт один patch; статус не повышается автоматически.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-009,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-009,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-010,MON-010,Проверить выполнение MON-010: Monade Acceptance должна собирать независимый EvidenceBundle и применять versioned VerificationProfile и AcceptanceContract.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-020) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-010.","Execute fault injection against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",AcceptanceDecision содержит evidence/profile/contract digests и claim results.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-010,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-010,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-011,MON-011,"Проверить выполнение MON-011: Monade Acceptance должна различать VERIFIED_SUCCESS, VERIFIED_FAILURE, NO_EFFECT, PARTIAL_EFFECT и EFFECT_UNKNOWN отдельно от normative compliance.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-011.","Execute state test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",Schema/state tests покрывают Cartesian cases operational×normative.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-011,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-011,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-012,MON-012,Проверить выполнение MON-012: Execution не должна создавать AcceptanceDecision; Acceptance не должна выполнять primary external effect.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-012.","Execute negative path test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",IAM and API tests запрещают обе cross-boundary operations.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-012,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-012,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-013,MON-013,"Проверить выполнение MON-013: Retry, verification probe и compensation должны использовать новые documents, gates, execution IDs и one-shot Permits.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-013.","Execute trace test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",Attempt to reuse previous Permit or crossing receipt is rejected.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-013,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-013,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MON-014,MON-014,"Проверить выполнение MON-014: После failure, changed context или rejected acceptance Monade должна запросить новый PlanProposal/ExpectedChangePatch, если изменяется смысл цели.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-001) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MON-014.","Execute negative test against the exact artifact/transition defined by MOD-MONADE;SUB-MON-EXEC;SUB-MON-ACC;CTX-TASK; capture inputs, digests, receipts and observed state transitions.",State machine blocks worker improvisation and records replan request.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MON-014,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MON-014,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
